time,Im,Wm,Fault_type
205.6,9.83683124215233,126.436197652211,"Im"
205.7,9.45366306026668,121.511204350371,"Im"
205.8,9.60151421154161,123.41158638657,"Im"
205.9,9.4209854259668,121.0911874031,"Im"
206,9.75625644191801,125.400541848281,"Im"
206.1,9.83084052622112,126.359196906248,"Im"
206.2,9.62197020499903,123.674514352729,"Im"
206.3,9.74572580922823,125.265187980416,"Im"
206.4,9.77954461569133,125.699872808595,"Im"
206.5,9.40360670656243,120.867812705755,"Im"
206.6,9.77117469141916,125.592291274099,"Im"
206.7,9.78179668348156,125.728819415612,"Im"
206.8,9.10546622995021,117.035709937992,"Im"
206.9,9.74785342748335,125.29253499447,"Im"
207,9.39924730359285,120.811779790079,"Im"
207.1,9.58118450031088,123.150281569591,"Im"
207.2,9.84926752380548,126.596045485975,"Im"
207.3,9.71086639455103,124.817127854581,"Im"
207.4,9.52678583558603,122.451076698037,"Im"
207.5,9.67113006850353,124.306383098426,"Im"
207.6,9.50999478713393,122.235255538904,"Im"
207.7,9.62215862978387,123.676936241725,"Im"
207.8,9.53788723648154,122.593766847262,"Im"
207.9,9.7034386925839,124.721657029587,"Im"
208,9.70031912824491,124.681560189086,"Im"
208.1,9.69401448758618,124.600524459914,"Im"
208.2,9.34186791901102,120.074262694222,"Im"
208.3,9.92566520485092,127.578011330772,"Im"
208.4,9.78553817147394,125.776910056152,"Im"
208.5,9.64816781965786,124.011241364048,"Im"
208.6,9.59377144552374,123.31206593425,"Im"
208.7,9.46167025304984,121.614123571454,"Im"
208.8,9.07208232718769,116.606615077648,"Im"
208.9,9.66144571831485,124.181906792546,"Im"
209,9.40394823244068,120.872202456111,"Im"
209.1,9.75739455754229,125.415170442437,"Im"
209.2,9.29478236901815,119.469055818256,"Im"
209.3,9.64001934258486,123.906506167072,"Im"
209.4,9.31355724432327,119.71037579077,"Im"
209.5,9.7724164963258,125.608252622501,"Im"
209.6,9.17198330637384,117.890676950733,"Im"
209.7,9.59177732276471,123.286434784025,"Im"
209.8,9.39399978775128,120.744331652178,"Im"
209.9,9.92086462021282,127.516307754366,"Im"
210,9.11880054668708,117.207100527603,"Im"
210.1,9.26561499827501,119.0941575038,"Im"
210.2,9.61520207005795,123.587521171075,"Im"
210.3,9.70921906237635,124.795954123803,"Im"
210.4,9.42028080610219,121.082130680028,"Im"
210.5,9.22408355259981,118.560339453566,"Im"
210.6,9.5817557376985,123.157623881507,"Im"
210.7,9.10856088077569,117.075486556478,"Im"
210.8,9.88303468214519,127.030066462943,"Im"
210.9,9.49886545231966,122.09220634535,"Im"
211,9.82343643549933,126.264029564765,"Im"
211.1,9.63641967924124,123.860238447845,"Im"
211.2,9.07577660088674,116.654098856529,"Im"
211.3,9.80623819118127,126.042974576188,"Im"
211.4,9.22373715470869,118.555887081542,"Im"
211.5,9.67287244210893,124.328778429619,"Im"
211.6,9.16844458306811,117.845192514912,"Im"
211.7,9.32268583599285,119.82770873999,"Im"
211.8,9.44893898978721,121.450484236936,"Im"
211.9,9.75663838555661,125.405451102104,"Im"
212,9.46044690811604,121.598399495475,"Im"
212.1,9.40310337014983,120.861343148579,"Im"
212.2,9.61739549999009,123.6157140854,"Im"
212.3,9.5471603453854,122.712957326528,"Im"
212.4,10.0168093225892,128.749518231877,"Im"
212.5,9.86062817360451,126.742067851113,"Im"
212.6,9.41676041819305,121.036881915407,"Im"
212.7,9.84570804471213,126.550294268829,"Im"
212.8,9.59482667458746,123.325629158746,"Im"
212.9,9.55389249434803,122.799487967942,"Im"
213,9.56785627243825,122.97896924226,"Im"
213.1,9.75808264159291,125.424014624968,"Im"
213.2,9.48411195561838,121.902574544309,"Im"
213.3,9.4921556555634,122.005963004583,"Im"
213.4,9.43945839198032,121.328626830962,"Im"
213.5,9.60444482568,123.449254584724,"Im"
213.6,9.645001353452,123.970541677614,"Im"
213.7,9.5824190766918,123.166150007249,"Im"
213.8,9.42135679664988,121.095960759065,"Im"
213.9,9.51575318782228,122.309270256618,"Im"
214,9.29822253325567,119.513273440251,"Im"
214.1,9.47640470293765,121.803510557207,"Im"
214.2,9.54821840245649,122.726556900382,"Im"
214.3,9.86108627710271,126.74795601398,"Im"
214.4,9.66725220688493,124.256539600453,"Im"
214.5,9.55086620962613,122.760590082655,"Im"
214.6,9.53648459970065,122.575738271097,"Im"
214.7,9.69583800664731,124.623962781743,"Im"
214.8,9.32143888606802,119.811681260888,"Im"
214.9,9.43235964868201,121.23738422563,"Im"
215,9.84106131534642,126.490568247506,"Im"
215.1,9.27989364054034,119.277685836372,"Im"
215.2,9.7217330050259,124.956800161241,"Im"
215.3,9.25631775584061,118.97465682791,"Im"
215.4,9.25618390654445,118.972936416565,"Im"
215.5,9.34259263255337,120.083577688291,"Im"
215.6,9.41228834240659,120.979400777006,"Im"
215.7,9.34241089700741,120.081241778399,"Im"
215.8,9.72015039209164,124.936458289266,"Im"
215.9,9.41939196389073,121.07070608335,"Im"
216,9.40798196812375,120.924049457401,"Im"
216.1,9.54773350697807,122.720324370918,"Im"
216.2,9.60209990352509,123.419114488411,"Im"
216.3,10.0441775379512,129.10129137932,"Im"
216.4,9.49026149890952,121.981616753318,"Im"
216.5,9.65855762488666,124.144785127801,"Im"
216.6,9.4221374524443,121.105994798269,"Im"
216.7,9.67942497893488,124.413000454055,"Im"
216.8,9.84630145464751,126.557921572178,"Im"
216.9,9.73885536737774,125.176879812634,"Im"
217,9.56487426486688,122.940640466517,"Im"
217.1,10.0503594133384,129.180749163953,"Im"
217.2,9.77457088188213,125.635943685945,"Im"
217.3,9.88492254218909,127.0543317817,"Im"
217.4,9.46956074643268,121.715542814742,"Im"
217.5,9.48289426004037,121.886923081456,"Im"
217.6,9.58429368575709,123.19024500659,"Im"
217.7,9.5571535745001,122.841403760184,"Im"
217.8,9.77872144054072,125.689292253386,"Im"
217.9,9.40254068006524,120.854110698108,"Im"
218,9.83284979145903,126.385022687997,"Im"
218.1,9.75482165437444,125.382100027233,"Im"
218.2,9.83731154351342,126.442371131895,"Im"
218.3,9.19735514590376,118.216789988422,"Im"
218.4,9.59150949103998,123.282992250139,"Im"
218.5,9.53226729814235,122.521531834059,"Im"
218.6,9.40010827916674,120.822846207216,"Im"
218.7,9.6232244480127,123.690635572427,"Im"
218.8,9.41274154700258,120.985225972586,"Im"
218.9,9.41235617672688,120.98027267501,"Im"
219,9.71404043357628,124.857924877085,"Im"
219.1,9.30793730249961,119.63814073278,"Im"
219.2,9.6239599296248,123.700088972225,"Im"
219.3,9.5915687762832,123.283754263896,"Im"
219.4,9.8140873745572,126.143862847654,"Im"
219.5,9.89570944678988,127.192979601164,"Im"
219.6,9.35396728807564,120.22978007384,"Im"
219.7,9.81962466476296,126.215035555783,"Im"
219.8,9.50594112858451,122.183152462115,"Im"
219.9,9.71619824550126,124.885659980832,"Im"
220,9.18257360399504,118.02679771262,"Im"
220.1,10.0686206416954,129.415467054408,"Im"
220.2,9.5780307568383,123.109745412852,"Im"
220.3,9.44629108258218,121.416449768874,"Im"
220.4,9.45162975499791,121.485069573783,"Im"
220.5,9.79921061685777,125.952646730329,"Im"
220.6,9.77314471005905,125.617612605735,"Im"
220.7,9.74290074314773,125.228876427992,"Im"
220.8,9.43191149323213,121.231623928472,"Im"
220.9,9.34101085841808,120.06324659769,"Im"
221,9.4723206514127,121.751016828981,"Im"
221.1,9.91098108646067,127.389271273183,"Im"
221.2,9.56441909073221,122.934789955775,"Im"
221.3,9.44381260059466,121.384592981791,"Im"
