time,Im,Wm,Fault_type
75.8,9.40561102251556,120.893573806541,"Rm"
75.9,9.54296825573948,122.65907389284,"Rm"
76,9.33275945167605,119.957187405448,"Rm"
76.1,9.83451847412032,126.406469812351,"Rm"
76.2,9.60302275771993,123.430975271226,"Rm"
76.3,9.5263111639435,122.444974630078,"Rm"
76.4,9.53351591459314,122.537579808088,"Rm"
76.5,9.27711113268323,119.241920421868,"Rm"
76.6,9.64502858592101,123.970890816758,"Rm"
76.7,9.44212742741448,121.362932019154,"Rm"
76.8,9.61256635576239,123.553642581087,"Rm"
76.9,9.74867098336249,125.303042491464,"Rm"
77,9.30494306351305,119.599653968746,"Rm"
77.1,9.63895452369995,123.892818900263,"Rm"
77.2,9.47771646235791,121.82037030681,"Rm"
77.3,9.43555492690316,121.27845351681,"Rm"
77.4,9.78358936295052,125.751860611832,"Rm"
77.5,9.74540694381405,125.261088780687,"Rm"
77.6,9.55221410451695,122.777914362101,"Rm"
77.7,9.39520903484231,120.759873871686,"Rm"
77.8,9.3285464210356,119.9030362377,"Rm"
77.9,9.40777916086382,120.921442085443,"Rm"
78,9.5782559615295,123.112639431543,"Rm"
78.1,9.78994766974707,125.833586251363,"Rm"
78.2,9.75678163192168,125.407291702126,"Rm"
78.3,9.21882561364026,118.492756795762,"Rm"
78.4,9.44827438745108,121.44194132573,"Rm"
78.5,9.50451747765719,122.164853247344,"Rm"
78.6,9.80323677258825,126.0043957646,"Rm"
78.7,9.29463507939746,119.467162155513,"Rm"
78.8,9.62304361702305,123.688310786399,"Rm"
78.9,9.80544681320024,126.032802221826,"Rm"
79,9.32256231208505,119.826120581935,"Rm"
79.1,9.66771892528418,124.262538026225,"Rm"
79.2,9.66838320722324,124.271076283857,"Rm"
79.3,9.49798604948273,122.080902640138,"Rm"
79.4,9.37540988621995,120.505388792137,"Rm"
79.5,9.50352903499579,122.152148573729,"Rm"
79.6,9.8957324599174,127.19327497638,"Rm"
79.7,9.5608962007872,122.889508635723,"Rm"
79.8,9.61645175352266,123.603583397263,"Rm"
79.9,9.66224134071249,124.192132822725,"Rm"
80,9.27254793859118,119.183268630659,"Rm"
80.1,9.60547867300617,123.46254262363,"Rm"
80.2,9.89167325264315,127.141100640403,"Rm"
80.3,9.21638472711245,118.461383457236,"Rm"
80.4,9.86525096524988,126.801485851673,"Rm"
80.5,9.10208837751683,116.992292924628,"Rm"
80.6,9.38801770369107,120.667441546509,"Rm"
80.7,9.4205012716816,121.084964099132,"Rm"
80.8,9.71849780340586,124.915216691805,"Rm"
80.9,9.3065320158185,119.62007781384,"Rm"
81,9.78268429502933,125.740227904563,"Rm"
81.1,9.22930413984305,118.627441202633,"Rm"
81.2,9.44236811620983,121.366026258447,"Rm"
81.3,9.97570842488097,128.221233890443,"Rm"
81.4,9.3961882394484,120.772460328678,"Rm"
81.5,9.9299455570765,127.633027921528,"Rm"
81.6,9.1145354134965,117.152279062954,"Rm"
81.7,9.36421153292309,120.361452668255,"Rm"
81.8,9.57465433985682,123.066346925881,"Rm"
81.9,9.8170271831874,126.181648995455,"Rm"
82,10.1189313159223,130.062127337379,"Rm"
82.1,9.91236893736905,127.407109580537,"Rm"
82.2,9.57527269035373,123.074294821509,"Rm"
82.3,9.29190298549469,119.432045908307,"Rm"
82.4,9.29540194535805,119.477019255776,"Rm"
82.5,9.33763591737712,120.019867124374,"Rm"
82.6,9.64262952242892,123.940055523463,"Rm"
82.7,9.54542868827913,122.690699556039,"Rm"
82.8,9.30613864521307,119.615021794871,"Rm"
82.9,9.56963403345456,123.001819246656,"Rm"
83,9.16581157157763,117.811349344739,"Rm"
83.1,9.66210428774555,124.190371447145,"Rm"
83.2,9.77532569233286,125.645645362035,"Rm"
83.3,9.79380998767727,125.883230413586,"Rm"
83.4,9.61338597539733,123.564178124505,"Rm"
83.5,9.38177783896303,120.5872385673,"Rm"
83.6,9.79870990066674,125.94621070354,"Rm"
